"product","province","period","price","year"
"K",59,"2019-11-20",82.16,"2019-01-01"
"K",10,"2019-01-13",37.15,"2019-01-01"
"K",35,"2019-07-16",54.3,"2019-01-01"
"K",10,"2019-07-24",34.84,"2019-01-01"
"K",10,"2019-04-26",29.86,"2019-01-01"
"K",11,"2019-05-28",39.31,"2019-01-01"
"K",10,"2019-02-11",30.21,"2019-01-01"
"K",10,"2019-09-06",37.2,"2019-01-01"
"K",48,"2019-01-14",91.2,"2019-01-01"
"K",11,"2019-11-09",30.7,"2019-01-01"
"K",46,"2019-01-11",72.56,"2019-01-01"
"K",59,"2019-09-10",103.96,"2019-01-01"
"K",24,"2019-02-19",54.5,"2019-01-01"
"K",46,"2019-12-22",84.12,"2019-01-01"
"K",11,"2019-12-11",31.2,"2019-01-01"
"K",48,"2019-08-15",77.82,"2019-01-01"
"K",11,"2019-01-05",38.57,"2019-01-01"
"K",59,"2019-06-19",77.23,"2019-01-01"
"K",47,"2019-07-30",66.92,"2019-01-01"
"K",10,"2019-03-17",36.59,"2019-01-01"
"K",59,"2019-07-10",106.31,"2019-01-01"
"K",10,"2019-09-04",35.45,"2019-01-01"
"K",11,"2019-08-12",35.08,"2019-01-01"
"K",59,"2019-09-28",106.98,"2019-01-01"
"K",13,"2019-03-30",38.17,"2019-01-01"
"K",10,"2019-03-01",34.45,"2019-01-01"
"K",12,"2019-06-10",32.81,"2019-01-01"
"K",59,"2019-05-10",123.94,"2019-01-01"
"K",11,"2019-01-29",32.51,"2019-01-01"
"K",46,"2019-07-06",90.86,"2019-01-01"
"K",47,"2019-06-16",78.39,"2019-01-01"
"K",59,"2019-01-08",120.85,"2019-01-01"
"K",11,"2019-09-03",36.94,"2019-01-01"
"K",11,"2019-09-08",38.86,"2019-01-01"
"K",46,"2019-06-05",70.6,"2019-01-01"
"K",59,"2019-07-29",96.17,"2019-01-01"
"K",24,"2019-04-27",65.57,"2019-01-01"
"K",48,"2019-10-22",69.66,"2019-01-01"
"K",12,"2019-11-04",40.78,"2019-01-01"
"K",59,"2019-08-07",101.61,"2019-01-01"
"K",59,"2019-11-20",79.83,"2019-01-01"
"K",10,"2019-10-01",36.81,"2019-01-01"
"K",24,"2019-04-04",62.11,"2019-01-01"
"K",11,"2019-11-13",35.03,"2019-01-01"
"K",10,"2019-03-25",37.11,"2019-01-01"
"K",13,"2019-03-16",35.18,"2019-01-01"
"K",35,"2019-05-30",84.7,"2019-01-01"
"K",12,"2019-05-30",31.05,"2019-01-01"
"K",24,"2019-09-21",64.33,"2019-01-01"
"K",24,"2019-06-08",46.48,"2019-01-01"
"K",59,"2019-08-05",118.36,"2019-01-01"
"K",12,"2019-05-16",32.76,"2019-01-01"
"K",35,"2019-12-21",84.96,"2019-01-01"
"K",11,"2019-10-17",30.83,"2019-01-01"
"K",11,"2019-03-09",37.52,"2019-01-01"
"K",10,"2019-11-04",38.09,"2019-01-01"
"K",11,"2019-04-05",29.77,"2019-01-01"
"K",12,"2019-09-14",35.89,"2019-01-01"
"K",10,"2019-08-25",33.36,"2019-01-01"
"K",48,"2019-05-04",86.75,"2019-01-01"
"K",11,"2019-06-28",32.95,"2019-01-01"
"K",59,"2019-11-27",91.61,"2019-01-01"
"K",13,"2019-08-01",32.98,"2019-01-01"
"K",48,"2019-10-06",72.23,"2019-01-01"
"K",12,"2019-09-19",30.62,"2019-01-01"
"K",11,"2019-08-30",37.18,"2019-01-01"
"K",10,"2019-11-25",34.99,"2019-01-01"
"K",24,"2019-09-13",54.28,"2019-01-01"
"K",47,"2019-02-28",90.94,"2019-01-01"
"K",35,"2019-08-02",75.82,"2019-01-01"
"K",35,"2019-07-16",59.39,"2019-01-01"
"K",46,"2019-01-28",74.45,"2019-01-01"
"K",10,"2019-08-28",29.69,"2019-01-01"
"K",24,"2019-12-22",65.54,"2019-01-01"
"K",24,"2019-09-04",57.61,"2019-01-01"
"K",59,"2019-02-11",108.33,"2019-01-01"
"K",24,"2019-10-09",48.99,"2019-01-01"
"K",47,"2019-11-17",78.15,"2019-01-01"
"K",12,"2019-07-11",38.6,"2019-01-01"
"K",46,"2019-08-06",104.71,"2019-01-01"
"K",47,"2019-03-03",73.12,"2019-01-01"
"K",35,"2019-01-31",85.17,"2019-01-01"
"K",35,"2019-09-08",87.51,"2019-01-01"
"K",48,"2019-11-16",69.69,"2019-01-01"
"K",35,"2019-06-15",83.9,"2019-01-01"
"K",10,"2019-05-25",35.29,"2019-01-01"
"K",35,"2019-05-06",54.22,"2019-01-01"
"K",35,"2019-10-08",56.94,"2019-01-01"
"K",11,"2019-07-31",30.26,"2019-01-01"
"K",35,"2019-12-29",67.79,"2019-01-01"
"K",35,"2019-06-28",83.31,"2019-01-01"
"K",10,"2019-04-08",32.52,"2019-01-01"
"K",48,"2019-10-19",88.51,"2019-01-01"
"K",59,"2019-12-29",90.07,"2019-01-01"
"K",59,"2019-01-14",110.61,"2019-01-01"
"K",12,"2019-09-20",31.56,"2019-01-01"
"K",35,"2019-05-05",68.4,"2019-01-01"
"K",10,"2019-10-28",29.04,"2019-01-01"
"K",11,"2019-12-05",39.4,"2019-01-01"
"K",46,"2019-08-06",95.97,"2019-01-01"
"K",24,"2019-09-24",46.59,"2019-01-01"
"K",24,"2019-02-06",58.71,"2019-01-01"
"K",10,"2019-11-20",37.55,"2019-01-01"
"K",48,"2019-07-03",103.43,"2019-01-01"
"K",35,"2019-03-10",57.7,"2019-01-01"
"K",24,"2019-05-23",46.55,"2019-01-01"
"K",48,"2019-12-11",88.05,"2019-01-01"
"K",11,"2019-08-12",29.9,"2019-01-01"
"K",46,"2019-08-21",86.13,"2019-01-01"
"K",35,"2019-07-27",59.34,"2019-01-01"
"K",46,"2019-10-12",75.39,"2019-01-01"
"K",10,"2019-08-21",36.92,"2019-01-01"
"K",12,"2019-01-17",30.45,"2019-01-01"
"K",48,"2019-07-14",72.15,"2019-01-01"
"K",24,"2019-03-29",42.05,"2019-01-01"
"K",48,"2019-11-20",89.18,"2019-01-01"
"K",13,"2019-12-19",41.4,"2019-01-01"
"K",59,"2019-07-23",96.96,"2019-01-01"
"K",10,"2019-12-19",36.87,"2019-01-01"
"K",10,"2019-05-15",28.63,"2019-01-01"
"K",12,"2019-12-16",36.75,"2019-01-01"
"K",48,"2019-10-06",90.44,"2019-01-01"
"K",47,"2019-11-16",91.2,"2019-01-01"
"K",12,"2019-08-21",37.92,"2019-01-01"
"K",10,"2019-02-15",32.5,"2019-01-01"
"K",47,"2019-12-04",75.99,"2019-01-01"
"K",59,"2019-07-01",134.32,"2019-01-01"
"K",47,"2019-10-05",107.86,"2019-01-01"
"K",35,"2019-12-03",73.6,"2019-01-01"
"K",12,"2019-04-16",37.73,"2019-01-01"
"K",47,"2019-04-04",90,"2019-01-01"
"K",59,"2019-06-12",107.91,"2019-01-01"
"K",47,"2019-05-03",78.35,"2019-01-01"
"K",12,"2019-12-17",39.19,"2019-01-01"
"K",13,"2019-12-20",31.55,"2019-01-01"
"K",12,"2019-03-20",32.05,"2019-01-01"
"K",10,"2019-06-01",29.47,"2019-01-01"
"K",59,"2019-02-07",80.99,"2019-01-01"
"K",46,"2019-10-09",85.84,"2019-01-01"
"K",13,"2019-06-27",32.47,"2019-01-01"
"K",46,"2019-04-17",103.74,"2019-01-01"
"K",46,"2019-03-31",88.33,"2019-01-01"
"K",35,"2019-05-20",61.96,"2019-01-01"
"K",13,"2019-04-23",37.05,"2019-01-01"
"K",10,"2019-03-29",37.11,"2019-01-01"
"K",11,"2019-03-14",31.36,"2019-01-01"
"K",12,"2019-07-19",36.95,"2019-01-01"
"K",48,"2019-03-03",79.65,"2019-01-01"
"K",13,"2019-08-07",36.83,"2019-01-01"
"K",11,"2019-11-19",30.14,"2019-01-01"
"K",11,"2019-10-18",39.35,"2019-01-01"
"K",59,"2019-06-17",117.92,"2019-01-01"
"K",46,"2019-02-26",65.54,"2019-01-01"
"K",47,"2019-11-05",71.02,"2019-01-01"
"K",11,"2019-05-14",30.67,"2019-01-01"
"K",11,"2019-12-19",37.81,"2019-01-01"
"K",12,"2019-05-11",41.9,"2019-01-01"
"K",35,"2019-08-09",57.85,"2019-01-01"
"K",24,"2019-01-07",43.59,"2019-01-01"
"K",48,"2019-01-08",90.99,"2019-01-01"
"K",35,"2019-01-16",75.4,"2019-01-01"
"K",47,"2019-08-23",73.51,"2019-01-01"
"K",10,"2019-05-07",31.55,"2019-01-01"
"K",13,"2019-09-09",32.79,"2019-01-01"
"K",47,"2019-05-15",65.16,"2019-01-01"
"K",12,"2019-06-20",40.04,"2019-01-01"
"K",35,"2019-07-21",68.07,"2019-01-01"
"K",24,"2019-09-01",60.88,"2019-01-01"
"K",13,"2019-07-28",38.26,"2019-01-01"
"K",12,"2019-08-09",36.06,"2019-01-01"
"K",46,"2019-01-04",97.52,"2019-01-01"
"K",59,"2019-10-19",80.72,"2019-01-01"
"K",59,"2019-10-09",117.13,"2019-01-01"
"K",47,"2019-02-27",73.41,"2019-01-01"
"K",12,"2019-01-21",32.67,"2019-01-01"
"K",11,"2019-10-27",37.95,"2019-01-01"
"K",12,"2019-01-03",41.54,"2019-01-01"
"K",59,"2019-02-15",108.33,"2019-01-01"
"K",59,"2019-06-19",133.75,"2019-01-01"
"K",24,"2019-04-26",59.89,"2019-01-01"
"K",11,"2019-02-26",36.75,"2019-01-01"
"K",12,"2019-02-03",40.52,"2019-01-01"
"K",13,"2019-09-25",31.46,"2019-01-01"
"K",11,"2019-08-10",39.92,"2019-01-01"
"K",59,"2019-04-07",128.99,"2019-01-01"
"K",46,"2019-01-28",98.31,"2019-01-01"
"K",46,"2019-04-08",65.57,"2019-01-01"
"K",10,"2019-08-03",32.82,"2019-01-01"
"K",10,"2019-10-27",29.27,"2019-01-01"
"K",46,"2019-01-19",68.73,"2019-01-01"
"K",12,"2019-01-14",34.89,"2019-01-01"
"K",10,"2019-03-25",33.27,"2019-01-01"
"K",46,"2019-04-04",85.38,"2019-01-01"
"K",12,"2019-09-05",41.1,"2019-01-01"
"K",48,"2019-02-15",76.37,"2019-01-01"
"K",35,"2019-02-14",72.93,"2019-01-01"
"K",48,"2019-06-11",70.08,"2019-01-01"
"K",13,"2019-12-09",31.69,"2019-01-01"
"K",11,"2019-07-21",36.52,"2019-01-01"
"K",47,"2019-05-13",73.71,"2019-01-01"
"K",35,"2019-09-27",85.84,"2019-01-01"
"K",47,"2019-03-26",107.56,"2019-01-01"
"K",10,"2019-10-30",33.47,"2019-01-01"
"K",13,"2019-12-09",41.36,"2019-01-01"
"K",12,"2019-01-22",41.79,"2019-01-01"
"K",24,"2019-06-17",46.57,"2019-01-01"
"K",12,"2019-11-08",35.66,"2019-01-01"
"K",35,"2019-06-16",55.53,"2019-01-01"
"K",59,"2019-05-07",105.24,"2019-01-01"
"K",13,"2019-08-15",37.92,"2019-01-01"
"K",11,"2019-08-29",35.56,"2019-01-01"
"K",13,"2019-02-19",34.12,"2019-01-01"
"K",48,"2019-10-13",68.32,"2019-01-01"
"K",13,"2019-12-25",33.12,"2019-01-01"
"K",59,"2019-09-06",77.31,"2019-01-01"
"K",48,"2019-01-01",105.76,"2019-01-01"
"K",13,"2019-11-08",37.43,"2019-01-01"
"K",10,"2019-07-29",32.39,"2019-01-01"
"K",48,"2019-02-20",67.8,"2019-01-01"
"K",35,"2019-06-15",64.84,"2019-01-01"
"K",10,"2019-10-30",36.82,"2019-01-01"
"K",59,"2019-07-20",80.63,"2019-01-01"
"K",46,"2019-09-09",95.3,"2019-01-01"
"K",24,"2019-10-03",54.3,"2019-01-01"
"K",13,"2019-12-06",39.67,"2019-01-01"
"K",11,"2019-11-11",31.19,"2019-01-01"
"K",48,"2019-03-22",87.85,"2019-01-01"
"K",11,"2019-09-03",30.84,"2019-01-01"
"K",13,"2019-01-18",41.25,"2019-01-01"
"K",24,"2019-06-25",49.87,"2019-01-01"
"K",13,"2019-12-21",34.94,"2019-01-01"
"K",47,"2019-04-17",110.15,"2019-01-01"
"K",46,"2019-09-06",98.41,"2019-01-01"
"K",13,"2019-09-13",34.73,"2019-01-01"
"K",24,"2019-01-03",63.08,"2019-01-01"
"K",13,"2019-10-13",31.48,"2019-01-01"
"K",11,"2019-01-12",39.04,"2019-01-01"
"K",10,"2019-04-08",31.22,"2019-01-01"
"K",47,"2019-12-05",68.64,"2019-01-01"
"K",47,"2019-12-28",68.49,"2019-01-01"
"K",46,"2019-01-30",75.11,"2019-01-01"
"K",48,"2019-07-29",100.9,"2019-01-01"
"K",35,"2019-05-02",54.22,"2019-01-01"
"K",46,"2019-06-22",69.01,"2019-01-01"
"K",46,"2019-11-22",83.32,"2019-01-01"
"K",48,"2019-06-17",68.18,"2019-01-01"
"K",10,"2019-12-18",36.63,"2019-01-01"
"K",13,"2019-08-08",38,"2019-01-01"
"K",35,"2019-10-21",69.46,"2019-01-01"
"K",48,"2019-02-10",83.3,"2019-01-01"
"K",13,"2019-04-30",35.23,"2019-01-01"
"K",48,"2019-03-12",109.37,"2019-01-01"
"K",46,"2019-11-02",65.79,"2019-01-01"
"K",59,"2019-09-13",116.92,"2019-01-01"
"K",46,"2019-11-20",96.38,"2019-01-01"
"K",46,"2019-08-15",107.05,"2019-01-01"
"K",48,"2019-08-26",77.05,"2019-01-01"
"K",11,"2019-12-30",30.62,"2019-01-01"
"K",47,"2019-07-27",89.86,"2019-01-01"
"K",24,"2019-01-29",60.59,"2019-01-01"
"K",13,"2019-04-14",32.76,"2019-01-01"
"K",47,"2019-01-22",73.75,"2019-01-01"
"K",48,"2019-12-06",88.05,"2019-01-01"
"K",59,"2019-01-23",102.4,"2019-01-01"
"K",59,"2019-04-13",128.87,"2019-01-01"
"K",13,"2019-10-21",31.77,"2019-01-01"
"K",59,"2019-12-04",85.73,"2019-01-01"
"K",13,"2019-04-08",32.63,"2019-01-01"
"K",11,"2019-09-20",29.19,"2019-01-01"
"K",13,"2019-05-07",37.24,"2019-01-01"
"K",11,"2019-10-08",29.6,"2019-01-01"
"K",24,"2019-06-19",55.27,"2019-01-01"
"K",12,"2019-05-25",40.39,"2019-01-01"
"K",10,"2019-11-15",33.16,"2019-01-01"
"K",35,"2019-12-28",72.22,"2019-01-01"
"K",47,"2019-02-16",88.69,"2019-01-01"
"K",24,"2019-07-14",57.66,"2019-01-01"
"K",13,"2019-03-23",32.99,"2019-01-01"
"K",47,"2019-07-10",102.46,"2019-01-01"
"K",46,"2019-08-31",79.1,"2019-01-01"
"K",11,"2019-03-18",38.96,"2019-01-01"
"K",24,"2019-03-15",55.94,"2019-01-01"
"K",47,"2019-04-07",110.14,"2019-01-01"
"K",24,"2019-05-07",48.62,"2019-01-01"
"K",59,"2019-02-07",118.77,"2019-01-01"
"K",13,"2019-12-27",42.73,"2019-01-01"
"K",12,"2019-09-11",31.86,"2019-01-01"
"K",48,"2019-05-29",81.56,"2019-01-01"
"K",48,"2019-07-12",69.39,"2019-01-01"
"K",47,"2019-11-30",106.65,"2019-01-01"
"K",48,"2019-05-30",77.72,"2019-01-01"
"K",48,"2019-09-18",102.05,"2019-01-01"
"K",11,"2019-12-09",34.42,"2019-01-01"
"K",10,"2019-12-18",29.32,"2019-01-01"
"K",13,"2019-09-28",32.53,"2019-01-01"
"K",46,"2019-06-21",83.17,"2019-01-01"
"K",10,"2019-10-10",28.62,"2019-01-01"
"K",12,"2019-10-25",40.25,"2019-01-01"
"K",35,"2019-01-17",71.43,"2019-01-01"
"K",46,"2019-06-26",77.19,"2019-01-01"
"K",10,"2019-08-05",31.35,"2019-01-01"
"K",11,"2019-12-26",39.21,"2019-01-01"
"K",46,"2019-06-01",84.26,"2019-01-01"
"K",12,"2019-10-23",31.19,"2019-01-01"
"K",48,"2019-10-27",110.55,"2019-01-01"
"K",10,"2019-07-10",29.94,"2019-01-01"
"K",35,"2019-01-30",85.6,"2019-01-01"
"K",35,"2019-06-26",57.4,"2019-01-01"
"K",59,"2019-10-18",130.64,"2019-01-01"
"K",47,"2019-02-24",71.97,"2019-01-01"
"K",35,"2019-05-28",68.94,"2019-01-01"
"K",48,"2019-06-13",69.45,"2019-01-01"
"K",35,"2019-06-03",69.79,"2019-01-01"
"K",10,"2019-06-23",33.9,"2019-01-01"
"K",48,"2019-12-29",108.46,"2019-01-01"
"K",35,"2019-06-08",53.16,"2019-01-01"
"K",46,"2019-10-27",86.2,"2019-01-01"
"K",24,"2019-05-30",52.31,"2019-01-01"
"K",35,"2019-01-17",80.24,"2019-01-01"
"K",48,"2019-09-13",82.31,"2019-01-01"
"K",59,"2019-11-01",128.08,"2019-01-01"
"K",24,"2019-01-29",53.81,"2019-01-01"
"K",35,"2019-10-31",55.29,"2019-01-01"
"K",12,"2019-09-29",38.29,"2019-01-01"
"K",13,"2019-01-27",33.26,"2019-01-01"
"K",48,"2019-07-06",87.95,"2019-01-01"
"K",11,"2019-11-27",31.75,"2019-01-01"
"K",13,"2019-05-23",33.05,"2019-01-01"
"K",47,"2019-06-03",102.42,"2019-01-01"
"K",24,"2019-08-12",49.92,"2019-01-01"
"K",46,"2019-07-10",93.74,"2019-01-01"
"K",47,"2019-09-07",89.72,"2019-01-01"
"K",59,"2019-06-29",93.31,"2019-01-01"
"K",35,"2019-08-05",84,"2019-01-01"
"K",13,"2019-06-15",31.36,"2019-01-01"
"K",46,"2019-11-25",72.22,"2019-01-01"
"K",12,"2019-02-08",31.64,"2019-01-01"
"K",46,"2019-02-23",109.11,"2019-01-01"
"K",47,"2019-12-02",66.85,"2019-01-01"
"K",13,"2019-01-22",37.04,"2019-01-01"
"K",11,"2019-03-25",30.16,"2019-01-01"
"K",59,"2019-01-09",83.09,"2019-01-01"
"K",24,"2019-07-08",43.15,"2019-01-01"
"K",48,"2019-12-13",106.48,"2019-01-01"
"K",24,"2019-05-30",54.75,"2019-01-01"
"K",46,"2019-04-25",84.83,"2019-01-01"
"K",46,"2019-01-19",75.64,"2019-01-01"
"K",12,"2019-02-24",36.8,"2019-01-01"
"K",13,"2019-06-22",42.82,"2019-01-01"
"K",46,"2019-06-12",67.91,"2019-01-01"
"K",48,"2019-03-23",99.22,"2019-01-01"
"K",11,"2019-12-25",29.64,"2019-01-01"
"K",12,"2019-01-29",41.12,"2019-01-01"
"K",12,"2019-07-18",32.83,"2019-01-01"
"K",10,"2019-06-26",29.31,"2019-01-01"
"K",46,"2019-08-16",105.79,"2019-01-01"
"K",35,"2019-01-31",58.16,"2019-01-01"
"K",47,"2019-03-03",101.53,"2019-01-01"
"K",59,"2019-05-03",84.99,"2019-01-01"
"K",13,"2019-07-19",33.54,"2019-01-01"
"K",24,"2019-01-03",52.81,"2019-01-01"
"K",48,"2019-07-13",69.48,"2019-01-01"
"K",47,"2019-03-24",76.43,"2019-01-01"
"K",46,"2019-08-26",104.57,"2019-01-01"
"K",24,"2019-10-09",45.21,"2019-01-01"
"K",46,"2019-03-19",64.1,"2019-01-01"
"K",12,"2019-07-15",35.83,"2019-01-01"
"K",10,"2019-12-29",32.54,"2019-01-01"
"K",59,"2019-04-13",123.07,"2019-01-01"
"K",59,"2019-04-11",106.22,"2019-01-01"
"K",46,"2019-12-03",97.85,"2019-01-01"
"K",12,"2019-08-22",38.25,"2019-01-01"
"K",48,"2019-12-28",74.9,"2019-01-01"
"K",46,"2019-03-31",74.52,"2019-01-01"
"K",24,"2019-05-13",45.75,"2019-01-01"
"K",59,"2019-01-17",123.82,"2019-01-01"
"K",46,"2019-06-14",79.02,"2019-01-01"
"K",13,"2019-10-24",43.8,"2019-01-01"
"K",13,"2019-05-23",37.96,"2019-01-01"
"K",59,"2019-01-23",93.65,"2019-01-01"
"K",46,"2019-06-22",108.26,"2019-01-01"
"K",11,"2019-09-04",37.33,"2019-01-01"
"K",59,"2019-07-13",118.93,"2019-01-01"
"K",35,"2019-02-22",83.84,"2019-01-01"
"K",11,"2019-09-12",29.41,"2019-01-01"
"K",11,"2019-12-22",31.16,"2019-01-01"
"K",24,"2019-10-30",45.62,"2019-01-01"
"K",48,"2019-06-24",108.37,"2019-01-01"
"K",12,"2019-06-26",38.77,"2019-01-01"
"K",47,"2019-02-20",66.57,"2019-01-01"
"K",12,"2019-05-11",35.01,"2019-01-01"
"K",13,"2019-12-24",42.48,"2019-01-01"
"K",24,"2019-07-08",52.95,"2019-01-01"
"K",13,"2019-12-17",34.56,"2019-01-01"
"K",24,"2019-11-05",53.37,"2019-01-01"
"K",12,"2019-12-05",32.84,"2019-01-01"
"K",11,"2019-09-13",32.71,"2019-01-01"
"K",12,"2019-09-19",31.56,"2019-01-01"
"K",24,"2019-12-09",58.86,"2019-01-01"
"K",10,"2019-10-05",30.02,"2019-01-01"
"K",11,"2019-10-07",36.87,"2019-01-01"
"K",48,"2019-01-03",71.83,"2019-01-01"
"K",13,"2019-01-05",32.84,"2019-01-01"
"K",10,"2019-10-13",38.07,"2019-01-01"
"K",10,"2019-09-25",29.51,"2019-01-01"
"K",12,"2019-01-14",32.17,"2019-01-01"
"K",59,"2019-09-09",81.31,"2019-01-01"
"K",48,"2019-01-04",88.86,"2019-01-01"
"K",48,"2019-10-18",91.28,"2019-01-01"
"K",24,"2019-09-17",46.44,"2019-01-01"
"K",12,"2019-09-18",33.08,"2019-01-01"
"K",11,"2019-10-23",38.86,"2019-01-01"
"K",47,"2019-02-05",71.7,"2019-01-01"
"K",10,"2019-01-20",27.95,"2019-01-01"
"K",24,"2019-10-31",62.13,"2019-01-01"
"K",35,"2019-01-02",69.64,"2019-01-01"
"K",11,"2019-10-18",33.89,"2019-01-01"
"K",24,"2019-06-25",53.96,"2019-01-01"
"K",48,"2019-12-17",98.75,"2019-01-01"
"K",13,"2019-02-09",39.37,"2019-01-01"
"K",24,"2019-07-23",46.42,"2019-01-01"
"K",59,"2019-03-31",90.49,"2019-01-01"
"K",46,"2019-03-28",71.1,"2019-01-01"
"K",46,"2019-04-22",83.2,"2019-01-01"
"K",46,"2019-08-31",79.1,"2019-01-01"
"K",48,"2019-02-28",112.53,"2019-01-01"
"K",35,"2019-11-16",85.01,"2019-01-01"
"K",48,"2019-06-28",94.02,"2019-01-01"
"K",10,"2019-01-08",34.34,"2019-01-01"
"K",48,"2019-01-01",91.44,"2019-01-01"
"K",10,"2019-01-04",33.13,"2019-01-01"
"K",24,"2019-08-02",59.99,"2019-01-01"
"K",59,"2019-06-13",93.29,"2019-01-01"
"K",46,"2019-02-18",104.55,"2019-01-01"
"K",35,"2019-08-15",64.43,"2019-01-01"
"K",59,"2019-03-18",81.23,"2019-01-01"
"K",47,"2019-10-15",68.41,"2019-01-01"
"K",59,"2019-05-27",91.38,"2019-01-01"
"K",59,"2019-06-02",119.82,"2019-01-01"
"K",11,"2019-10-01",37.39,"2019-01-01"
"K",48,"2019-06-07",67.7,"2019-01-01"
"K",47,"2019-08-18",87.27,"2019-01-01"
"K",11,"2019-06-10",30.24,"2019-01-01"
"K",24,"2019-12-20",52.21,"2019-01-01"
"K",47,"2019-03-28",86.26,"2019-01-01"
"K",35,"2019-11-17",62.14,"2019-01-01"
"K",46,"2019-09-22",80.8,"2019-01-01"
"K",10,"2019-02-10",29.1,"2019-01-01"
